#Contraste,#Energia,#Homogeneidad,#Momento_Hu1,#Momento_Hu2,#Momento_Hu3,#Momento_Hu4,#Momento_Hu5,#Momento_Hu6,#Momento_Hu7,#Media_Color_R,#Media_Color_G,#Media_Color_B,#Desv_Estandar_Color_R,#Desv_Estandar_Color_G,#Desv_Estandar_Color_B,#Clase
0.955935327,0.240282676,10.54198559,0.001944748,7.95E-08,2.80E-09,8.70E-12,-1.13E-21,-2.28E-15,7.51E-22,151.5674342,96.5807977,128.4412007,11.89124479,46.14319158,25.28508174,3
0.976707457,0.284572268,10.69275471,0.001288028,2.90E-08,6.98E-11,1.35E-11,2.89E-22,-7.70E-16,3.00E-22,168.0491672,118.6402398,151.798934,11.30363951,47.52536634,23.81809699,4
0.973315645,0.213533669,11.54192941,0.001741447,2.63E-07,4.44E-10,2.26E-10,-6.40E-20,-1.12E-13,-3.23E-20,169.3746152,101.1793749,126.123964,28.19804693,48.50138873,37.57561043,4
0.969324171,0.227219894,11.09658373,0.00163675,5.78E-08,3.65E-10,8.97E-11,1.62E-20,2.16E-14,1.47E-21,119.9426906,101.3394852,146.075603,21.94650992,56.11078437,29.50889839,3
0.898521067,0.379334547,9.679697307,0.001667264,1.65E-09,7.58E-10,2.85E-10,1.12E-19,-2.82E-15,-7.10E-20,149.2516509,103.4461671,122.0717772,38.79631998,54.75464459,44.28727071,1
0.943676202,0.428231983,8.640126466,0.001507982,2.83E-08,2.65E-11,1.27E-10,1.08E-21,1.88E-14,-7.29E-21,115.9214572,93.03743316,104.1188168,63.61684096,63.25168512,63.06053258,3
0.983194741,0.29739981,11.08173778,0.00251039,3.53E-06,1.56E-10,4.88E-11,-4.24E-21,-8.63E-14,-3.04E-22,158.2602975,110.5973255,129.4187643,20.32177951,49.74841851,35.09662793,4
0.93624185,0.29190256,10.96103686,0.001536373,2.20E-07,3.74E-11,6.06E-11,-2.44E-21,-2.64E-14,-1.54E-21,127.3908779,108.1334042,139.0360392,45.55895062,72.36764323,61.39503714,2
0.90871721,0.408879792,10.21829511,0.002171964,4.63E-07,1.37E-09,4.68E-10,2.86E-19,2.66E-14,-2.43E-19,153.4976226,97.41547795,126.5809969,42.20758652,57.2372504,44.713122,2
0.90497165,0.362482475,8.956931687,0.001680566,2.71E-08,6.29E-11,2.62E-10,1.36E-20,-4.32E-15,3.07E-20,94.50562771,79.49177489,104.7112554,54.96337792,62.41671626,65.74241486,1
0.881806301,0.349135121,8.731076428,0.001565234,3.16E-09,3.68E-12,4.01E-11,-4.61E-22,-1.21E-15,-1.60E-22,105.5567633,99.91988728,124.4303543,47.4414929,71.27555071,65.10515139,1
0.967005563,0.608511738,6.782661221,0.001479998,4.90E-07,2.07E-09,1.16E-09,1.63E-18,2.40E-13,7.52E-19,56.97449252,51.02924679,63.10069444,63.1103765,68.00309959,72.0242459,2
0.916038042,0.336149193,9.682087855,0.002135717,7.35E-07,3.17E-09,6.93E-10,9.60E-19,4.25E-13,3.66E-19,96.96501983,75.56545258,113.3739632,54.65106045,62.87323858,66.35188299,1
0.989087625,0.315122268,9.892708223,0.002967546,1.91E-06,5.21E-09,5.41E-10,4.12E-19,-1.33E-13,8.11E-19,125.9356083,98.77029924,130.1796279,14.55964456,40.85120174,30.51216289,2
0.954742033,0.321015806,10.08960516,0.001284544,6.39E-08,3.51E-11,1.47E-11,5.00E-23,-3.67E-15,-3.30E-22,152.9024471,140.5578704,146.4588294,24.54945353,34.98942524,29.94457443,4
0.992597385,0.320214124,9.890156714,0.001205972,8.21E-07,5.01E-10,1.02E-10,1.91E-20,7.01E-14,-1.29E-20,132.9212698,111.4834921,138.7574603,13.36686824,34.74403291,24.22862468,4
0.95860749,0.231217204,11.02966289,0.001669765,2.29E-07,1.50E-10,2.63E-11,-1.46E-21,-9.27E-15,7.62E-22,163.0031898,113.5933014,125.9547448,21.50931676,54.10220984,41.17405465,4
0.982220234,0.307842543,10.14628573,0.00889789,6.70E-05,1.15E-07,8.47E-08,8.34E-15,6.88E-10,4.68E-16,135.9978903,91.61537447,98.3619462,29.16006397,45.65460508,42.30380294,4
0.952022083,0.544573479,8.295550222,0.003316518,2.27E-06,8.31E-09,2.42E-09,1.36E-18,-2.64E-12,1.08E-17,120.4792609,72.36244344,106.2953997,63.78272371,51.16540924,58.11782768,2
0.928387373,0.367759968,9.387737141,0.002477763,3.08E-06,3.39E-09,5.83E-10,1.64E-19,-5.77E-13,8.03E-19,65.84246154,63.22061538,101.1086154,49.18206471,56.99091107,63.10252624,1
0.915575827,0.369167091,9.39083854,0.001662833,1.71E-07,1.04E-10,7.00E-11,5.83E-21,1.79E-14,1.37E-21,107.559252,88.5157643,124.931072,50.23324073,66.46786504,58.62773932,3
0.884891585,0.271348851,10.42707234,0.002443223,4.71E-07,1.79E-09,3.55E-12,2.59E-22,1.87E-15,1.14E-22,120.8912696,87.92932523,130.5506876,48.10037418,63.0286542,59.02736249,1
0.973374004,0.284419313,10.74175516,0.001130137,4.26E-09,4.04E-12,6.42E-12,-5.79E-24,-3.76E-16,-3.22E-23,160.3283055,128.801027,154.1829268,12.72932318,41.19963232,21.05693068,4
0.986738817,0.276865198,10.58102146,0.001671854,8.89E-08,4.49E-10,2.20E-10,4.72E-20,-2.21E-14,-5.07E-20,139.8985944,107.5888554,146.0110442,23.80349801,78.41751311,53.60860698,2
0.986629418,0.278850719,11.03458483,0.001624733,3.26E-07,2.14E-09,4.03E-10,-3.73E-19,-2.30E-13,3.72E-20,146.5067912,96.65583902,110.6601509,44.6447213,58.63328105,52.14227052,4
0.967051392,0.286339033,11.11393169,0.001520674,6.01E-07,1.33E-10,3.76E-11,-2.46E-21,-2.90E-14,1.02E-21,158.4120953,125.4077469,139.5876371,22.10135732,44.46082287,35.00496944,4
0.883437365,0.297627912,10.34179429,0.00457527,1.26E-05,4.48E-08,3.15E-08,1.15E-15,7.74E-11,-3.04E-16,63.73745653,60.33755589,105.2690015,37.20051296,35.10528576,40.24465564,1
0.946641554,0.423873546,9.025383452,9.70E-04,1.07E-07,7.01E-11,6.11E-11,-2.37E-21,-1.81E-14,3.21E-21,127.8102564,101.642735,118.1740741,50.49703845,59.35882481,51.10364765,3
0.977172617,0.360464987,10.16366039,0.001414585,2.50E-08,1.79E-11,6.94E-11,-1.93E-21,-1.01E-14,-1.51E-21,146.7414439,122.9955176,130.2474819,19.42328237,37.55441033,27.83938494,4
0.924852159,0.330667928,9.618904382,0.002961008,5.37E-06,1.60E-08,5.18E-09,3.73E-17,6.65E-12,2.88E-17,61.66676811,53.19902617,92.3889227,36.2318652,36.99362448,45.48360201,1
0.987092526,0.264059334,10.86813918,0.002257748,1.43E-06,4.47E-09,2.48E-09,8.17E-18,2.92E-12,1.11E-18,139.1044277,114.0302423,136.8741855,25.26722588,69.96062089,58.26805551,2
0.983441436,0.298528152,10.00907554,0.001755171,2.71E-07,5.96E-11,6.83E-11,3.47E-21,2.91E-14,-2.64E-21,131.7656566,122.0902357,149.1767003,16.2372239,42.66234439,27.79629646,3
0.941801264,0.119994474,12.05477949,0.002183692,6.19E-07,1.20E-09,5.93E-10,4.89E-19,4.66E-13,1.08E-19,140.764533,98.7275486,122.8683736,18.19924585,48.03068231,27.35559231,4
0.982404972,0.290250057,10.882436,0.002633391,1.26E-06,1.41E-09,1.15E-10,4.02E-20,1.25E-13,2.23E-20,130.1033752,99.48270018,136.0905239,23.42889657,48.78702412,43.80479638,2
0.977654631,0.299592826,10.61695933,0.001724626,1.48E-06,2.79E-10,1.72E-10,2.78E-20,7.44E-14,-2.53E-20,147.8895788,121.8983443,127.2628439,24.18410246,45.1581186,40.05394998,4
0.906965584,0.341321295,10.051989,0.001600223,3.47E-07,9.26E-10,3.33E-10,-1.07E-19,-1.89E-13,1.51E-19,157.8630887,94.16945705,127.2267251,45.44811427,55.03649445,44.67025955,1
0.899364152,0.385423423,8.682093689,0.001783532,1.24E-07,2.32E-10,5.17E-10,6.32E-20,-2.83E-14,1.68E-19,99.47495292,78.18832392,112.1487759,62.08317149,71.05914843,73.66133691,1
0.934323651,0.436558439,8.564638535,0.002102372,1.89E-09,1.93E-11,5.87E-11,-1.15E-21,-9.02E-16,1.60E-21,91.35345862,79.47580968,102.052379,56.69409959,61.44873258,67.84299364,3
0.973116854,0.259276917,11.40573019,0.00128316,6.67E-08,4.14E-10,1.83E-10,3.56E-20,4.36E-14,-3.56E-20,168.0908376,123.8344936,139.3123175,22.70337759,51.09612681,40.23805731,4
0.983427934,0.266130121,10.6650881,0.001455684,6.95E-08,9.13E-10,2.32E-10,-3.41E-20,4.07E-14,1.01E-19,140.5698246,114.4871579,151.2193684,24.35504778,79.83126422,54.29646252,2
0.89829696,0.308348256,10.3235214,0.004093218,2.24E-06,1.01E-08,6.56E-09,-4.11E-17,-4.89E-12,3.42E-17,91.54334365,73.91602167,108.0402477,45.34591482,41.36239625,45.4788881,1
0.808804188,0.176266842,11.35132447,0.002355796,2.49E-07,2.22E-09,1.39E-09,-2.42E-18,1.22E-13,3.08E-19,126.0369748,96.62079832,129.8247899,28.2282693,50.85186209,39.54917659,1
0.894740209,0.300660722,10.63897193,0.002019886,9.76E-08,1.09E-09,4.18E-10,2.63E-19,5.37E-14,-1.02E-19,143.8709046,92.52902422,115.5585826,43.35358133,51.13495925,44.76330741,1
0.969424785,0.269589333,10.92340429,0.001114693,6.90E-09,1.34E-10,1.53E-11,-1.77E-22,-9.55E-16,-6.66E-22,169.109143,134.2810391,155.8544197,15.7869716,47.73931084,29.44412285,4
0.925854604,0.326907942,10.3585437,0.001821017,1.79E-07,5.53E-10,2.13E-10,6.16E-20,3.53E-14,-3.96E-20,168.3895833,109.950641,138.2899038,29.2623027,55.61559168,36.99141568,1
0.899375739,0.342001329,9.86911375,0.008002504,2.78E-05,3.65E-08,1.23E-07,6.90E-15,3.33E-10,-4.55E-15,114.2971281,66.13908833,105.8367006,32.48564876,32.60590881,33.19686643,2
0.925609442,0.40190906,9.255882925,0.001692774,1.64E-07,6.80E-10,1.81E-10,-2.59E-20,-5.79E-14,-5.78E-20,122.5902629,92.77935735,111.3986368,58.13558325,59.06720713,56.79047569,3
0.887193294,0.260835714,10.13408164,0.005748515,4.61E-06,7.79E-09,3.72E-09,-1.94E-17,7.58E-12,4.84E-18,105.916856,48.06360745,113.5077238,44.47744853,47.38089923,50.61893664,1
0.960662426,0.408458856,9.624389761,0.001439755,6.74E-07,5.69E-10,4.38E-11,-6.88E-21,-3.43E-14,-5.78E-22,107.7062814,92.17838344,117.085741,61.93971225,77.47418451,76.61271455,2
0.988998622,0.310972286,9.949374922,0.001385266,4.96E-08,3.67E-11,7.86E-12,1.58E-23,-1.50E-15,-1.32E-22,119.2450899,117.0049513,150.7656379,21.56282553,56.83613786,28.21256875,3
0.931196507,0.374008477,9.980243758,0.002869143,5.56E-07,1.81E-09,1.97E-10,-8.91E-20,-1.47E-13,7.63E-20,135.5508344,76.69781772,102.4559692,55.1483719,53.0303576,50.120574,1
0.908343929,0.248116378,10.72752267,0.002081891,5.44E-08,8.91E-10,2.58E-10,1.23E-19,-5.76E-14,5.28E-21,139.7378859,93.84399918,114.4618687,47.87720691,71.54393081,59.80471463,2
0.985376297,0.292040516,10.59024899,0.001189938,2.95E-08,4.10E-14,1.33E-11,-7.20E-24,-2.46E-17,-6.73E-24,168.3745285,136.4424189,172.4797586,18.26424816,38.76272918,32.33880013,4
0.880827754,0.293029723,10.11648148,0.003197404,3.85E-08,1.43E-09,1.49E-09,1.91E-18,2.85E-13,1.04E-18,93.09494827,79.49391357,114.4452222,41.28033246,56.20771997,53.93131957,1
0.9461383,0.366674444,9.542088534,0.001792318,2.07E-08,6.98E-11,3.19E-11,-3.13E-22,8.16E-16,-1.47E-21,97.90467753,81.78029766,116.6731042,50.80034277,64.81637035,62.50399545,3
0.948118067,0.522368071,7.755807732,0.002149722,4.21E-07,9.14E-10,5.27E-10,2.72E-19,1.69E-13,2.45E-19,82.69619119,62.91829724,80.07498133,67.30437817,79.11779659,79.99689161,2
0.894610676,0.378968041,9.308363752,0.001485537,2.62E-08,1.39E-10,6.73E-11,4.54E-21,9.16E-15,4.68E-21,132.0218552,100.9876543,114.5694027,41.9671053,53.17094442,44.10367413,3
0.97153425,0.691555273,5.244992247,8.60E-04,2.42E-07,3.76E-11,2.66E-12,-2.63E-23,-1.04E-15,3.78E-24,71.63829787,52.97219296,65.32441542,76.88732007,63.71642386,71.1530251,3
0.983486091,0.2750294,10.40485245,0.002055814,4.17E-07,2.86E-11,3.44E-11,-8.67E-22,-1.82E-14,-6.39E-22,135.5859586,111.2481677,147.2620548,30.45283536,59.2919161,46.45368339,2
0.934545845,0.384373798,9.882693395,0.00263304,9.00E-07,6.23E-09,2.56E-10,-2.20E-19,-1.80E-13,2.38E-19,136.5274712,82.49993936,97.57161916,53.56537923,56.72133883,52.44363975,1
0.991721907,0.320598915,10.30030807,0.001811454,4.81E-07,2.82E-10,2.41E-10,6.14E-20,1.61E-13,1.36E-20,134.5335964,110.2827594,144.4250359,23.15982035,49.75580045,31.47301912,2
0.955706622,0.244238527,11.18182969,0.001114328,2.25E-08,1.66E-12,1.64E-12,2.68E-24,-2.12E-16,-4.00E-25,169.3011545,134.4939491,156.7700654,19.54885168,45.02099939,31.03327207,4
0.891766212,0.324635738,9.340921425,0.001603635,2.03E-09,8.26E-12,2.82E-10,-6.78E-21,-4.66E-15,-1.18E-20,101.3888889,91.47901235,120.6144033,48.37268513,64.2323407,60.71656372,1
0.965498875,0.256819174,10.48293385,0.001523453,2.22E-07,4.74E-10,3.05E-11,-1.82E-21,-5.67E-15,3.18E-21,133.2560813,135.5907511,149.316092,22.72599635,50.82343721,48.93943286,2
0.98011374,0.240192111,11.25174201,0.003184977,2.34E-06,4.81E-08,3.35E-08,1.34E-15,4.75E-11,-8.58E-17,126.1612282,82.84303882,119.7158635,36.2096222,44.38927716,38.69934513,4
0.947859028,0.548135637,7.828248484,0.002926951,4.74E-07,3.93E-10,1.14E-09,6.63E-19,5.46E-13,3.81E-19,106.8730005,64.17069243,91.52517445,69.68286166,54.59209851,61.35852319,2
0.948263366,0.392412377,9.441752673,0.002812946,5.34E-07,2.53E-09,5.28E-10,7.86E-20,-1.96E-13,6.05E-19,123.8077838,89.24969074,108.9484252,58.27160993,56.38088968,58.48935679,2
0.986083416,0.341123165,10.67170121,0.001751322,7.06E-07,7.19E-10,2.54E-10,7.60E-20,4.49E-14,-7.72E-20,155.6124198,117.3237318,127.5776676,26.25153141,48.4420935,42.68849679,4
0.984176232,0.234494407,10.99167626,0.001716767,1.10E-08,3.31E-10,5.29E-11,-2.65E-21,-4.87E-15,-6.48E-21,119.611634,124.5171242,136.0857516,18.02077655,43.99657779,44.91197454,2
0.941824358,0.444773049,8.945941493,0.002649091,1.31E-06,1.13E-09,1.87E-09,7.83E-19,-5.97E-14,2.61E-18,125.2293076,69.85152979,76.91352657,70.33919827,56.6712006,55.63041222,1
0.982087916,0.265060545,10.79106329,0.005717831,2.74E-05,1.96E-08,2.33E-08,4.98E-16,1.18E-10,-2.18E-17,145.8060293,81.44237726,91.80551249,33.26738072,54.93616368,44.51815223,4
0.921072694,0.54815694,6.628151406,0.004220483,1.87E-06,1.09E-09,7.61E-10,6.57E-19,7.89E-13,2.17E-19,59.63930348,39.83913765,69.59784411,56.69848461,49.10417897,68.93467931,1
0.958991816,0.196533655,11.44317776,0.00189953,4.80E-07,8.70E-11,1.45E-10,1.07E-20,8.23E-14,1.23E-20,162.4422488,110.8177083,127.5309436,23.15954702,46.09927592,38.20007024,4
0.959431505,0.279791706,10.25778779,0.001767775,8.93E-08,7.67E-10,2.08E-11,-1.90E-21,4.38E-15,1.82E-21,149.5865949,124.3380626,130.1381279,19.91984516,30.0918419,26.26121357,4
0.962493704,0.410071784,9.545972793,0.001465845,1.30E-08,5.36E-11,9.83E-12,-1.63E-22,-1.04E-15,-1.56E-22,124.4475079,112.6525087,129.9770657,65.64349856,76.61198971,83.93059127,2
0.98548603,0.300587551,10.58431988,0.001505279,1.06E-07,9.88E-11,2.07E-11,-5.00E-22,-2.14E-15,-7.91E-22,147.7804968,119.1025578,156.8101328,23.36160383,77.79464598,51.44071995,2
0.983990537,0.358377518,10.4512932,0.001179205,5.85E-08,9.46E-11,7.18E-11,2.01E-21,1.52E-14,5.56E-21,159.2964562,127.7307668,145.4165915,14.36507166,49.1215956,31.17945649,4
0.988606237,0.271273212,10.84219357,0.001474298,2.26E-07,1.96E-10,1.15E-10,1.34E-20,4.77E-14,-1.11E-20,141.147716,136.8067567,153.1070693,24.72247064,52.00640423,49.47146385,2
0.94035203,0.27009987,10.68914074,0.001691922,1.08E-07,5.00E-10,4.91E-10,-2.15E-19,-1.56E-13,-1.14E-19,112.1525875,95.92047184,139.0458524,31.17407558,49.8544891,34.26864153,3
0.866179504,0.344604176,9.71054406,0.001514489,4.09E-08,1.39E-11,2.54E-11,-9.02E-23,4.44E-15,4.70E-22,143.0877395,110.9283525,127.4858238,28.10793992,48.17622611,34.45097564,3
0.964671265,0.265500049,10.53488229,0.001638862,1.82E-07,6.94E-10,1.28E-10,7.13E-21,2.51E-14,3.74E-20,149.0139094,107.5013699,126.2455216,13.79249412,43.94808279,27.15209849,3
0.940756554,0.118772724,12.14036347,0.001901143,4.53E-07,6.37E-10,3.35E-10,-1.43E-20,-1.92E-13,1.54E-19,149.4332366,109.5836962,125.0741413,22.55692725,48.69753895,37.51709101,4
0.993200091,0.330690376,10.09689508,0.001603756,8.68E-07,2.35E-10,1.25E-10,2.67E-22,-2.60E-14,2.16E-20,161.4675,119.6423333,169.8201667,19.49763944,35.83237467,31.52386123,4
0.949739757,0.417896522,9.330963821,0.002751068,1.06E-06,1.70E-09,8.35E-10,-5.50E-19,8.38E-13,-8.28E-19,108.1630952,70.12161172,82.2279304,61.69810296,55.18730386,53.24747985,1
0.986015071,0.248197776,10.88238733,0.002208135,5.47E-07,2.71E-09,2.20E-10,1.38E-19,3.07E-14,-9.87E-20,132.1990644,113.6436244,121.9511435,37.56700245,39.31754958,48.92162864,2
0.975942076,0.354579839,10.51962827,0.001384101,2.64E-08,8.60E-11,4.04E-11,-1.97E-21,-6.53E-15,-1.33E-21,152.0895022,126.4965768,132.10726,14.52715151,34.69062416,27.87233089,4
0.986007288,0.326792031,10.01681153,0.001357809,8.78E-08,4.64E-12,9.14E-12,-5.68E-23,-2.40E-15,1.76E-23,126.5088962,119.8208061,152.0915033,23.11264514,55.1833975,28.50783723,3
0.992689135,0.285441718,10.37344937,0.001834493,7.82E-07,1.96E-10,2.85E-10,-9.16E-21,-1.36E-13,-6.68E-20,136.2614478,113.7319865,149.4367003,20.65607814,52.80331544,34.597462,2
0.843916135,0.20485681,10.4308961,0.001647308,1.14E-07,1.78E-10,1.50E-10,1.22E-20,2.77E-14,-2.14E-20,120.1896759,106.0032013,138.6266507,32.9675656,57.82148147,49.49077491,1
0.972391235,0.254099312,10.59065637,0.001688837,3.17E-07,1.37E-10,1.73E-10,2.62E-20,9.54E-14,-3.95E-21,145.2103516,111.4326172,130.2457031,11.34662026,40.03753306,23.09537336,3
0.964143144,0.317619723,10.2963123,9.86E-04,8.96E-10,1.78E-12,5.31E-12,-1.55E-23,6.43E-18,-4.97E-24,166.9524037,150.8541019,159.3971139,21.85344083,37.60482493,32.02131826,4
0.975746631,0.253640483,10.73984866,9.34E-04,1.83E-08,1.04E-11,1.92E-13,4.00E-26,-2.58E-17,2.70E-25,179.8315789,137.2132191,184.3821297,11.88967159,39.09667047,22.87307052,4
0.889507501,0.321712345,10.38498682,0.013349231,1.02E-04,2.62E-07,8.67E-07,2.80E-13,8.61E-09,-3.04E-13,63.76834139,63.31196132,106.439773,34.49506249,34.28385954,41.16285329,1
0.91852997,0.404164703,8.97901749,0.002510779,5.75E-07,3.26E-08,3.12E-08,9.91E-16,2.05E-11,-9.34E-17,71.16854536,58.1677402,99.60171766,42.21456247,40.40121569,56.54115813,1
0.982233331,0.227814856,11.32378195,0.002213149,1.17E-06,2.48E-09,3.71E-09,9.02E-18,3.45E-12,6.72E-18,133.7187752,90.38094279,129.8829573,24.49902319,61.140689,44.48667964,2
0.984532775,0.306480031,9.948568345,0.001274748,1.09E-07,1.01E-10,2.36E-11,-3.73E-22,-1.60E-15,-1.08E-21,126.6818408,112.0532338,146.9604478,28.78072044,52.91051915,36.67895106,3
0.932952079,0.37862463,9.62904936,0.002072849,2.37E-07,7.45E-10,3.49E-10,-7.45E-20,1.95E-15,1.61E-19,105.9720126,90.43679245,118.0631027,48.19596998,54.51833774,56.40705237,3
0.928617119,0.478474724,8.295555873,0.001477238,1.79E-09,5.60E-14,2.79E-11,-4.65E-24,-8.69E-16,3.45E-23,133.4150124,103.1282051,116.2634409,68.4729002,70.21155335,67.3136437,1
0.973517653,0.356309596,9.541259578,0.001178962,3.10E-09,2.07E-12,5.31E-11,-2.12E-22,-1.27E-15,5.15E-22,154.1420814,136.1027149,140.7037707,14.85190929,22.94502266,19.26818041,4
0.970859632,0.25689357,11.09093568,0.001232676,6.74E-09,1.70E-11,1.13E-11,1.16E-22,6.93E-16,1.05E-22,177.2471264,136.4428879,153.2103089,22.99403718,50.51365618,40.67414518,4
0.978313321,0.349306918,10.06098244,0.001488156,1.35E-08,5.51E-10,4.45E-11,-5.80E-21,5.17E-15,-3.89E-21,162.1926214,144.2913592,144.8832039,21.15069794,41.22897302,37.58342758,4
0.970745686,0.332240525,9.991349687,0.001197892,4.73E-08,3.89E-11,2.62E-13,8.00E-25,-1.55E-17,-2.50E-25,158.6152831,144.2652253,152.5337514,18.71756632,35.10898032,29.58706803,4
0.951538063,0.547006075,7.32289672,0.004521303,3.76E-06,7.17E-09,5.36E-08,1.02E-15,8.66E-11,-2.43E-16,75.39303905,51.18877334,76.58000849,61.17165495,48.86635387,64.75553125,2
0.968132879,0.55872401,7.283314677,0.002114982,1.64E-07,1.25E-09,1.08E-09,1.26E-18,2.41E-13,2.66E-20,73.70714286,50.05066964,69.68660714,68.70364634,70.0624076,72.80215821,2
0.979359218,0.279494736,10.61965718,0.001222856,3.09E-10,2.89E-11,4.43E-12,-5.46E-24,-7.04E-17,4.99E-23,161.8900834,121.0213415,150.6365533,9.052706416,44.64461034,22.58339911,4
0.920371361,0.3912629,9.707491539,0.001620397,5.25E-08,1.07E-11,1.81E-10,-6.25E-21,-3.66E-14,-4.92E-21,150.9468439,100.8346537,121.3211091,38.37497728,57.60847615,44.62185734,1
0.962359019,0.252672202,11.15704164,0.001787164,6.40E-07,8.47E-10,6.35E-10,1.02E-19,1.68E-13,-4.54E-19,158.666441,116.6153846,130.7303629,20.02320378,43.76036589,32.17399657,4
0.941439385,0.383146992,9.717148916,0.002035394,2.36E-07,1.16E-09,3.90E-10,-2.13E-19,-1.62E-13,-1.52E-19,131.1235526,82.33789474,105.9194737,58.03551429,59.16454562,54.66598663,1
0.989341,0.320822465,11.07372725,0.001414591,2.39E-07,2.29E-10,5.85E-12,-1.86E-23,-2.73E-15,-2.13E-22,150.5068699,116.2884434,131.7391932,53.62670933,59.42833854,53.73104396,4
0.959476053,0.538004225,7.452152691,0.002168814,1.69E-06,2.41E-09,2.78E-09,2.73E-18,-1.20E-12,6.65E-18,65.74399657,38.41437965,67.17995998,55.68081987,52.38436544,58.92113037,3
0.981135392,0.291913496,10.89161286,0.001440909,3.62E-07,5.17E-11,1.72E-11,5.04E-22,8.49E-15,8.07E-23,167.4276812,138.3131251,150.3977535,27.38834362,52.4770142,45.08684378,4
0.950108609,0.272881955,10.55891765,0.004164925,1.32E-05,3.81E-08,3.76E-08,1.42E-15,1.37E-10,-5.20E-17,93.56634051,82.98571429,140.9657534,19.71765979,29.16891879,17.28417377,3
0.982949877,0.354838364,10.42226397,0.001481337,3.11E-07,5.98E-10,1.07E-10,-2.19E-20,-2.88E-14,1.58E-20,146.1763889,123.4925347,137.1461806,24.54278007,41.27661742,28.71273223,4
0.9815654,0.306881713,10.97143082,0.001664402,3.10E-08,7.06E-10,1.55E-10,-1.79E-20,-1.85E-14,-4.79E-20,156.7748008,119.4392827,126.9361367,24.11886133,47.68243274,40.05045725,4
0.953223958,0.252734374,10.6733103,0.001010773,1.40E-08,2.29E-11,3.92E-13,1.17E-24,5.58E-18,-8.00E-26,168.3416915,147.558806,157.6127363,21.78468272,35.04704123,31.05511193,4
0.76585107,0.319855647,10.0535599,0.001461603,2.79E-08,1.92E-11,8.17E-12,-1.02E-22,1.33E-15,-1.32E-23,144.1261614,112.375,128.3628049,23.98132914,38.88056919,30.73860031,3
0.983016087,0.292373728,10.64354129,0.001022686,2.38E-08,1.50E-12,7.39E-12,2.44E-23,3.46E-16,-2.38E-24,169.1327251,139.228739,164.5836863,15.05792664,37.21442842,28.80198587,4
0.960499491,0.264999653,10.95061774,0.001438121,9.22E-08,1.27E-10,2.26E-11,-1.07E-21,-5.98E-15,-5.71E-22,155.898214,125.5614179,139.2014762,21.66020562,47.1560602,34.32800904,4
0.895289261,0.395913613,8.953946242,0.001478172,1.81E-08,4.94E-11,2.60E-12,1.66E-23,1.65E-16,2.43E-23,125.2911111,99.25373737,112.310101,48.6406479,53.81762564,47.12078397,3
0.993192861,0.349971185,10.18802838,0.002963164,4.80E-06,2.23E-08,1.24E-08,2.03E-16,2.39E-11,4.28E-17,99.74202846,62.97568006,77.99855882,62.79323369,53.44100355,53.78977874,4
0.880323218,0.188006005,11.07241889,0.001921937,3.08E-07,5.64E-10,5.67E-11,6.90E-21,1.48E-14,7.43E-21,128.1122378,95.45909091,137.3475524,42.45933049,59.23764577,51.3903971,1
0.94182456,0.375450487,9.298895972,0.002040449,3.95E-07,1.22E-09,9.73E-11,3.25E-20,5.21E-14,-7.78E-21,118.8827136,76.98358386,98.23457278,58.23777757,56.15176309,53.87278035,3
0.92630542,0.13201117,11.62427152,0.001526197,1.23E-07,1.96E-11,5.12E-11,1.61E-21,1.75E-14,2.09E-22,168.4370605,131.057666,155.948291,10.53456659,43.58244303,17.95860072,4
0.95153898,0.431436559,9.320437822,0.001439369,9.73E-08,2.48E-10,1.14E-10,1.75E-20,3.08E-14,7.60E-21,104.263317,103.5735294,121.2186275,48.21221838,77.91412013,75.5795219,2
0.987165825,0.262796008,11.05252246,0.001897089,3.84E-09,1.87E-11,1.62E-10,3.47E-21,-4.12E-15,-8.18E-21,163.2338947,118.4907779,122.5662924,13.61810969,49.73059184,46.63863425,2
0.952045842,0.211038257,11.33165253,0.003120013,2.18E-06,6.94E-09,2.01E-09,-6.24E-18,-1.83E-12,4.19E-18,157.0286052,83.92919622,103.33026,25.67243437,39.59364306,38.22648577,4
0.948972767,0.461267177,8.636970425,0.004608823,1.05E-05,5.09E-08,1.65E-08,4.74E-16,5.05E-11,5.55E-17,55.10729313,50.01683029,87.34361851,47.01818144,44.99511113,58.09590071,1
0.912811242,0.360644849,9.33688149,0.004537742,1.21E-05,4.55E-09,1.68E-09,-4.15E-18,-4.48E-12,2.06E-18,90.05086849,64.23666253,100.8737593,45.17362307,42.63025008,50.66168139,1
0.984430061,0.261367118,10.74760323,0.001601682,6.03E-08,4.19E-10,4.57E-11,-2.66E-21,6.81E-16,5.73E-21,144.9615316,107.4068706,138.7869028,26.36776502,79.99004319,59.33075981,2
0.889806461,0.268195914,10.18107455,0.001866756,8.93E-08,2.75E-10,7.58E-10,3.07E-19,1.75E-13,-1.60E-19,102.4404692,101.5428152,123.7076246,41.53684163,66.6869525,68.77585145,1
0.94594853,0.273744471,10.66174158,0.001281014,1.95E-07,3.16E-09,9.61E-10,1.57E-18,6.60E-14,5.86E-19,46.8745216,43.55494806,84.41744122,39.98370843,37.87990524,48.33242588,1
